,id,base,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59
650,650,0.880,0.880,0.880,0.880,0.418,0.953,0.880,0.880,0.880,0.880,0.880,0.814,0.898,0.880,0.880,0.898,0.817,0.880,0.880,0.804,0.880,0.880,0.880,0.880,0.880,0.880,0.880,0.880,0.823,0.880,0.880,0.843,0.880,0.880,0.880,0.880,0.880,0.814,0.880,0.880,0.880,0.880,0.880,0.880,0.880,0.880,0.880,0.880,0.814,0.880,0.880,0.954,0.880,0.814,0.807,0.880,0.799,0.880,0.799,0.880,0.880
651,651,0.092,0.092,0.092,0.092,0.312,0.417,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.050,0.092,0.092,0.718,0.092,0.254,0.312,0.432,0.398,0.092,0.092,0.092,0.312,0.312,0.254,0.265,0.092,0.092,0.092,0.092,0.092,0.402,0.092,0.092,0.092,0.312,0.312,0.398,0.312,0.312,0.312,0.398,0.092,0.092,0.312,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.092
652,652,0.277,0.277,0.277,0.404,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.771,0.277,0.277,0.277,0.277,0.771,0.277,0.277,0.666,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.666,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.666,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.666,0.277,0.277,0.666,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277
653,653,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.442,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.442,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.442,0.442,0.946,0.946,0.442,0.946,0.946,0.946,0.946,0.946
654,654,0.397,0.397,0.397,0.397,0.397,0.397,0.397,0.174,0.397,0.174,0.397,0.397,0.109,0.397,0.397,0.109,0.174,0.397,0.397,0.109,0.397,0.397,0.397,0.397,0.397,0.397,0.397,0.109,0.397,0.109,0.397,0.397,0.397,0.397,0.397,0.397,0.397,0.397,0.397,0.397,0.397,0.397,0.109,0.109,0.397,0.397,0.397,0.109,0.109,0.397,0.397,0.109,0.397,0.397,0.397,0.397,0.397,0.397,0.397,0.397,0.397
655,655,0.429,0.429,0.213,0.509,0.372,0.190,0.359,0.429,0.429,0.213,0.429,0.108,0.429,0.429,0.429,0.429,0.464,0.049,0.429,0.079,0.429,0.429,0.094,0.098,0.429,0.429,0.152,0.429,0.093,0.090,0.067,0.575,0.509,0.429,0.429,0.429,0.429,0.320,0.429,0.429,0.429,0.429,0.152,0.429,0.094,0.155,0.099,0.429,0.057,0.152,0.429,0.032,0.028,0.429,0.486,0.025,0.429,0.429,0.249,0.429,0.429
656,656,0.120,0.123,0.155,0.084,0.327,0.322,0.142,0.057,0.078,0.083,0.120,0.205,0.120,0.120,0.120,0.120,0.205,0.120,0.120,0.200,0.120,0.179,0.091,0.072,0.120,0.047,0.150,0.179,0.089,0.179,0.130,0.120,0.179,0.120,0.120,0.120,0.120,0.038,0.120,0.120,0.120,0.066,0.093,0.129,0.120,0.179,0.093,0.143,0.057,0.076,0.129,0.067,0.038,0.086,0.136,0.038,0.094,0.120,0.094,0.069,0.120
657,657,0.177,0.177,0.100,0.177,0.657,0.353,0.050,0.177,0.177,0.199,0.177,0.177,0.168,0.417,0.417,0.168,0.177,0.036,0.177,0.033,0.177,0.096,0.068,0.072,0.103,0.177,0.177,0.177,0.742,0.068,0.175,0.177,0.177,0.177,0.177,0.177,0.177,0.704,0.177,0.177,0.177,0.170,0.177,0.177,0.177,0.170,0.116,0.177,0.086,0.102,0.068,0.021,0.177,0.177,0.090,0.177,0.177,0.177,0.177,0.177,0.177
658,658,0.033,0.007,0.058,0.008,0.681,0.665,0.033,0.007,0.033,0.058,0.033,0.033,0.167,0.033,0.033,0.167,0.033,0.033,0.033,0.116,0.033,0.095,0.049,0.074,0.665,0.008,0.033,0.058,0.581,0.049,0.095,0.033,0.033,0.033,0.033,0.033,0.033,0.049,0.033,0.033,0.033,0.049,0.082,0.049,0.049,0.049,0.049,0.095,0.058,0.033,0.049,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033
659,659,0.010,0.003,0.059,0.002,0.330,0.010,0.091,0.003,0.010,0.059,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.081,0.010,0.018,0.018,0.050,0.099,0.002,0.047,0.018,0.330,0.050,0.049,0.099,0.010,0.010,0.010,0.010,0.010,0.076,0.010,0.010,0.010,0.024,0.049,0.024,0.050,0.059,0.050,0.018,0.050,0.047,0.020,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
660,660,0.826,0.826,0.826,0.826,0.676,0.367,0.342,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.255,0.826,0.826,0.130,0.130,0.826,0.826,0.826,0.826,0.081,0.146,0.130,0.826,0.826,0.826,0.826,0.826,0.826,0.130,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.255,0.826,0.081,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826
661,661,0.491,0.491,0.491,0.491,0.067,0.265,0.491,0.491,0.154,0.491,0.491,0.491,0.491,0.095,0.491,0.095,0.491,0.491,0.154,0.227,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.097,0.491,0.491,0.491,0.491,0.097,0.491,0.491,0.067,0.491,0.491,0.491,0.097,0.491,0.491,0.097,0.491,0.491,0.097,0.265,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491
662,662,0.829,0.829,0.428,0.829,0.367,0.827,0.598,0.829,0.829,0.475,0.829,0.462,0.465,0.894,0.894,0.829,0.829,0.080,0.829,0.025,0.829,0.262,0.466,0.263,0.829,0.829,0.402,0.829,0.335,0.472,0.456,0.462,0.465,0.829,0.462,0.829,0.829,0.430,0.829,0.829,0.829,0.462,0.428,0.829,0.262,0.428,0.092,0.829,0.098,0.262,0.462,0.461,0.462,0.462,0.462,0.088,0.462,0.829,0.829,0.829,0.829
663,663,0.777,0.777,0.777,0.777,0.777,0.777,0.125,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.034,0.032,0.563,0.032,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.011,0.011,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.020,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.011,0.777,0.777,0.011,0.777,0.777,0.777,0.777,0.777,0.777
664,664,0.628,0.628,0.628,0.623,0.268,0.267,0.628,0.628,0.628,0.628,0.628,0.825,0.459,0.628,0.628,0.459,0.859,0.628,0.628,0.819,0.628,0.628,0.628,0.704,0.628,0.628,0.628,0.628,0.723,0.829,0.628,0.338,0.628,0.628,0.628,0.628,0.628,0.815,0.628,0.628,0.628,0.628,0.628,0.628,0.723,0.628,0.582,0.628,0.723,0.628,0.628,0.570,0.628,0.845,0.723,0.628,0.366,0.628,0.723,0.628,0.908
665,665,0.448,0.448,0.143,0.448,0.057,0.615,0.122,0.448,0.077,0.185,0.448,0.448,0.519,0.280,0.448,0.280,0.448,0.082,0.280,0.043,0.448,0.113,0.049,0.077,0.448,0.448,0.448,0.069,0.166,0.061,0.047,0.448,0.551,0.280,0.448,0.448,0.448,0.046,0.448,0.448,0.280,0.113,0.448,0.448,0.113,0.448,0.072,0.448,0.031,0.448,0.113,0.056,0.527,0.448,0.448,0.527,0.448,0.448,0.448,0.448,0.448
666,666,0.888,0.888,0.888,0.888,0.888,0.027,0.888,0.051,0.888,0.059,0.888,0.258,0.888,0.888,0.888,0.888,0.051,0.888,0.051,0.888,0.888,0.888,0.888,0.888,0.021,0.888,0.888,0.059,0.888,0.021,0.888,0.258,0.888,0.059,0.888,0.888,0.888,0.258,0.059,0.888,0.021,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.021,0.021,0.888,0.021,0.888,0.888
667,667,0.036,0.017,0.098,0.017,0.203,0.117,0.153,0.017,0.026,0.211,0.036,0.070,0.106,0.036,0.036,0.106,0.060,0.177,0.036,0.017,0.036,0.112,0.112,0.078,0.036,0.017,0.036,0.084,0.111,0.105,0.101,0.017,0.036,0.036,0.036,0.036,0.036,0.070,0.036,0.036,0.036,0.105,0.138,0.172,0.081,0.105,0.081,0.126,0.190,0.036,0.166,0.034,0.036,0.136,0.166,0.060,0.166,0.036,0.136,0.036,0.036
668,668,0.692,0.220,0.034,0.692,0.072,0.692,0.692,0.692,0.210,0.046,0.692,0.100,0.692,0.692,0.692,0.692,0.692,0.692,0.692,0.118,0.692,0.692,0.034,0.692,0.692,0.692,0.692,0.134,0.692,0.046,0.046,0.692,0.692,0.692,0.692,0.692,0.692,0.692,0.692,0.692,0.692,0.692,0.692,0.692,0.692,0.692,0.692,0.692,0.046,0.692,0.692,0.692,0.692,0.692,0.046,0.692,0.692,0.692,0.034,0.692,0.692
669,669,0.224,0.224,0.224,0.224,0.820,0.859,0.224,0.224,0.224,0.224,0.224,0.224,0.206,0.224,0.224,0.224,0.224,0.224,0.224,0.666,0.224,0.438,0.692,0.438,0.851,0.224,0.224,0.224,0.692,0.692,0.438,0.224,0.181,0.224,0.224,0.224,0.224,0.780,0.224,0.224,0.224,0.692,0.820,0.224,0.224,0.692,0.692,0.224,0.612,0.224,0.224,0.224,0.262,0.224,0.224,0.262,0.224,0.224,0.224,0.612,0.224
670,670,0.988,0.988,0.988,0.988,0.988,0.988,0.988,0.988,0.988,0.988,0.988,0.876,0.735,0.988,0.988,0.820,0.988,0.988,0.988,0.735,0.988,0.988,0.988,0.988,0.988,0.988,0.988,0.988,0.988,0.988,0.988,0.876,0.878,0.988,0.876,0.988,0.988,0.873,0.988,0.988,0.988,0.988,0.988,0.988,0.988,0.988,0.988,0.988,0.988,0.988,0.988,0.735,0.871,0.988,0.873,0.871,0.873,0.873,0.988,0.988,0.988
671,671,0.201,0.201,0.150,0.201,0.339,0.332,0.267,0.201,0.201,0.150,0.201,0.108,0.201,0.201,0.201,0.201,0.201,0.201,0.201,0.433,0.201,0.051,0.084,0.084,0.201,0.201,0.056,0.201,0.318,0.048,0.048,0.201,0.201,0.201,0.201,0.201,0.201,0.028,0.201,0.201,0.201,0.201,0.044,0.201,0.052,0.044,0.126,0.201,0.048,0.052,0.201,0.069,0.201,0.201,0.028,0.201,0.201,0.201,0.201,0.201,0.201
672,672,0.936,0.936,0.294,0.936,0.358,0.936,0.445,0.936,0.391,0.294,0.936,0.434,0.427,0.391,0.936,0.127,0.936,0.936,0.391,0.268,0.936,0.936,0.217,0.126,0.936,0.936,0.936,0.936,0.936,0.208,0.154,0.596,0.598,0.391,0.596,0.936,0.936,0.120,0.936,0.936,0.391,0.936,0.936,0.936,0.936,0.936,0.159,0.936,0.111,0.936,0.936,0.120,0.427,0.936,0.105,0.427,0.565,0.565,0.936,0.936,0.936
673,673,0.135,0.135,0.176,0.135,0.449,0.432,0.192,0.135,0.135,0.176,0.135,0.075,0.313,0.135,0.135,0.135,0.135,0.135,0.135,0.397,0.135,0.135,0.092,0.135,0.090,0.135,0.168,0.135,0.292,0.089,0.176,0.327,0.393,0.135,0.135,0.135,0.135,0.082,0.135,0.135,0.135,0.092,0.176,0.135,0.121,0.082,0.154,0.135,0.121,0.092,0.093,0.135,0.183,0.135,0.135,0.120,0.432,0.135,0.108,0.135,0.135
674,674,0.203,0.203,0.077,0.538,0.468,0.460,0.203,0.203,0.203,0.082,0.203,0.629,0.323,0.425,0.425,0.264,0.661,0.136,0.203,0.104,0.203,0.065,0.047,0.063,0.203,0.203,0.203,0.203,0.058,0.064,0.052,0.203,0.203,0.203,0.203,0.203,0.203,0.062,0.203,0.203,0.203,0.091,0.203,0.203,0.087,0.203,0.203,0.203,0.061,0.203,0.050,0.101,0.203,0.087,0.072,0.203,0.203,0.203,0.087,0.203,0.203
675,675,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.771,0.779,0.902,0.902,0.902,0.875,0.902,0.902,0.666,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.771,0.902,0.902,0.352,0.562,0.902,0.352,0.902,0.902,0.666,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.666,0.902,0.902,0.666,0.771,0.779,0.902,0.771,0.779,0.902,0.902,0.902,0.902
676,676,0.392,0.392,0.392,0.392,0.065,0.073,0.392,0.392,0.014,0.019,0.392,0.808,0.695,0.392,0.392,0.695,0.808,0.392,0.392,0.307,0.392,0.019,0.095,0.392,0.064,0.392,0.392,0.019,0.591,0.053,0.019,0.392,0.392,0.392,0.392,0.392,0.392,0.053,0.392,0.392,0.392,0.091,0.392,0.392,0.392,0.091,0.508,0.392,0.392,0.392,0.052,0.784,0.392,0.392,0.537,0.392,0.392,0.392,0.064,0.392,0.392
677,677,0.176,0.015,0.155,0.176,0.073,0.075,0.176,0.176,0.015,0.179,0.015,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.709,0.176,0.171,0.084,0.183,0.176,0.176,0.176,0.065,0.072,0.135,0.084,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.115,0.176,0.062,0.225,0.126,0.158,0.126,0.196,0.176,0.067,0.087,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176
678,678,0.049,0.097,0.048,0.050,0.049,0.067,0.127,0.049,0.097,0.041,0.097,0.070,0.102,0.049,0.049,0.102,0.052,0.049,0.049,0.031,0.049,0.136,0.044,0.049,0.049,0.049,0.079,0.079,0.051,0.123,0.110,0.049,0.047,0.049,0.049,0.049,0.049,0.051,0.049,0.049,0.049,0.097,0.049,0.049,0.049,0.079,0.049,0.052,0.051,0.049,0.049,0.020,0.049,0.049,0.039,0.051,0.049,0.049,0.090,0.049,0.049
679,679,0.905,0.905,0.905,0.905,0.822,0.950,0.905,0.905,0.905,0.905,0.905,0.840,0.885,0.950,0.950,0.885,0.841,0.905,0.905,0.795,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.833,0.905,0.905,0.844,0.905,0.905,0.905,0.905,0.905,0.827,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.827,0.905,0.905,0.802,0.905,0.822,0.822,0.905,0.836,0.905,0.836,0.905,0.905
680,680,0.969,0.969,0.969,0.969,0.862,0.862,0.969,0.969,0.969,0.969,0.969,0.969,0.861,0.862,0.862,0.861,0.969,0.969,0.969,0.772,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.772,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969,0.969
681,681,0.652,0.652,0.652,0.652,0.775,0.652,0.652,0.652,0.652,0.652,0.652,0.773,0.663,0.652,0.652,0.652,0.652,0.652,0.652,0.671,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.671,0.652,0.652,0.312,0.652,0.652,0.652,0.652,0.652,0.671,0.652,0.652,0.652,0.652,0.652,0.652,0.775,0.652,0.728,0.652,0.671,0.652,0.652,0.312,0.652,0.671,0.211,0.652,0.652,0.652,0.708,0.652,0.652
682,682,0.450,0.450,0.130,0.756,0.036,0.450,0.288,0.450,0.087,0.076,0.450,0.660,0.566,0.450,0.450,0.450,0.756,0.450,0.450,0.468,0.450,0.169,0.128,0.756,0.450,0.450,0.185,0.073,0.094,0.166,0.121,0.450,0.434,0.450,0.450,0.450,0.450,0.094,0.450,0.450,0.450,0.450,0.113,0.450,0.450,0.450,0.113,0.450,0.052,0.450,0.450,0.094,0.095,0.113,0.450,0.095,0.450,0.450,0.061,0.124,0.450
683,683,0.085,0.085,0.120,0.085,0.720,0.215,0.228,0.085,0.085,0.120,0.085,0.085,0.094,0.085,0.085,0.085,0.085,0.085,0.085,0.369,0.085,0.327,0.098,0.051,0.727,0.085,0.085,0.085,0.674,0.098,0.121,0.085,0.109,0.085,0.085,0.085,0.085,0.500,0.085,0.085,0.085,0.088,0.085,0.085,0.173,0.088,0.126,0.085,0.077,0.085,0.085,0.116,0.081,0.085,0.085,0.081,0.085,0.085,0.085,0.316,0.085
684,684,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.170,0.289,0.289,0.289,0.170,0.289,0.289,0.095,0.095,0.289,0.095,0.095,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.095,0.289,0.289,0.289,0.095,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.289
685,685,0.271,0.086,0.102,0.271,0.053,0.549,0.140,0.271,0.029,0.158,0.081,0.271,0.271,0.127,0.271,0.127,0.271,0.271,0.127,0.102,0.271,0.035,0.035,0.052,0.271,0.271,0.253,0.207,0.585,0.040,0.040,0.271,0.271,0.127,0.271,0.271,0.271,0.271,0.271,0.271,0.127,0.024,0.271,0.271,0.044,0.040,0.051,0.283,0.044,0.119,0.040,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271
686,686,0.975,0.975,0.975,0.975,0.827,0.868,0.975,0.975,0.132,0.975,0.975,0.975,0.132,0.975,0.975,0.132,0.132,0.975,0.975,0.074,0.975,0.975,0.975,0.119,0.975,0.975,0.975,0.132,0.074,0.132,0.132,0.975,0.975,0.975,0.975,0.975,0.975,0.119,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.074,0.975,0.975,0.975,0.975,0.128,0.975,0.975,0.128,0.975,0.975,0.975,0.132,0.975,0.975
687,687,0.111,0.111,0.119,0.111,0.461,0.111,0.269,0.111,0.111,0.119,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.426,0.111,0.111,0.119,0.074,0.111,0.111,0.129,0.111,0.512,0.119,0.074,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.074,0.111,0.074,0.119,0.074,0.111,0.074,0.074,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111
688,688,0.522,0.235,0.271,0.110,0.662,0.119,0.522,0.235,0.522,0.271,0.522,0.522,0.522,0.522,0.522,0.522,0.024,0.522,0.522,0.335,0.522,0.271,0.050,0.050,0.522,0.014,0.522,0.071,0.410,0.271,0.050,0.522,0.522,0.522,0.024,0.119,0.522,0.497,0.119,0.522,0.522,0.050,0.050,0.050,0.050,0.271,0.050,0.167,0.050,0.522,0.050,0.522,0.522,0.522,0.522,0.522,0.497,0.497,0.497,0.522,0.522
689,689,0.013,0.009,0.097,0.007,0.149,0.066,0.036,0.009,0.009,0.105,0.013,0.013,0.047,0.013,0.013,0.047,0.013,0.031,0.013,0.018,0.013,0.103,0.103,0.044,0.013,0.007,0.013,0.047,0.252,0.094,0.056,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.094,0.103,0.110,0.103,0.094,0.103,0.073,0.056,0.013,0.094,0.032,0.013,0.013,0.013,0.015,0.013,0.013,0.013,0.013,0.013
690,690,0.863,0.863,0.863,0.863,0.808,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.760,0.863,0.863,0.863,0.863,0.863,0.863,0.666,0.863,0.863,0.863,0.666,0.863,0.863,0.863,0.863,0.666,0.863,0.863,0.863,0.666,0.863,0.863,0.863,0.863,0.666,0.863,0.863,0.863,0.863,0.863,0.863,0.666,0.863,0.863,0.863,0.666,0.863,0.863,0.863,0.666,0.863,0.863,0.666,0.863,0.863,0.863,0.863,0.863
691,691,0.890,0.890,0.890,0.890,0.778,0.842,0.890,0.890,0.890,0.890,0.890,0.462,0.890,0.890,0.890,0.890,0.890,0.890,0.890,0.675,0.890,0.890,0.826,0.826,0.890,0.890,0.890,0.890,0.675,0.890,0.826,0.792,0.890,0.890,0.890,0.890,0.890,0.765,0.890,0.890,0.890,0.890,0.890,0.890,0.890,0.890,0.778,0.890,0.785,0.890,0.890,0.792,0.890,0.785,0.785,0.890,0.890,0.890,0.890,0.890,0.890
692,692,0.167,0.167,0.167,0.267,0.167,0.167,0.167,0.167,0.167,0.167,0.167,0.686,0.167,0.167,0.167,0.167,0.686,0.167,0.167,0.686,0.167,0.167,0.167,0.167,0.167,0.167,0.167,0.167,0.686,0.167,0.167,0.167,0.167,0.167,0.167,0.167,0.167,0.686,0.167,0.167,0.167,0.167,0.167,0.686,0.167,0.167,0.167,0.167,0.686,0.167,0.167,0.686,0.167,0.167,0.167,0.686,0.167,0.167,0.167,0.167,0.167
693,693,0.118,0.029,0.075,0.012,0.561,0.118,0.118,0.029,0.118,0.075,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.096,0.118,0.075,0.069,0.045,0.118,0.012,0.118,0.075,0.561,0.075,0.069,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.045,0.069,0.045,0.045,0.075,0.045,0.069,0.045,0.118,0.045,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.118
694,694,0.942,0.942,0.942,0.888,0.747,0.907,0.942,0.942,0.942,0.942,0.942,0.863,0.868,0.894,0.894,0.875,0.914,0.942,0.942,0.861,0.942,0.942,0.942,0.870,0.942,0.942,0.942,0.942,0.788,0.942,0.942,0.901,0.912,0.942,0.942,0.942,0.942,0.898,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.848,0.942,0.942,0.942,0.942,0.891,0.917,0.870,0.914,0.914,0.914,0.942,0.913,0.942,0.878
695,695,0.831,0.831,0.249,0.831,0.768,0.831,0.390,0.028,0.831,0.065,0.831,0.144,0.831,0.831,0.831,0.831,0.028,0.831,0.831,0.063,0.831,0.831,0.140,0.130,0.831,0.831,0.831,0.043,0.768,0.065,0.081,0.831,0.831,0.043,0.831,0.831,0.831,0.093,0.043,0.831,0.043,0.831,0.831,0.831,0.831,0.831,0.218,0.831,0.072,0.831,0.831,0.043,0.831,0.831,0.065,0.067,0.831,0.831,0.067,0.831,0.831
696,696,0.273,0.072,0.213,0.273,0.289,0.144,0.473,0.273,0.072,0.173,0.072,0.417,0.288,0.273,0.273,0.273,0.417,0.273,0.273,0.402,0.273,0.189,0.093,0.346,0.273,0.273,0.397,0.074,0.163,0.079,0.346,0.416,0.131,0.273,0.416,0.273,0.273,0.109,0.273,0.273,0.273,0.084,0.184,0.173,0.229,0.088,0.397,0.139,0.085,0.403,0.170,0.228,0.158,0.111,0.273,0.109,0.273,0.273,0.112,0.273,0.273
697,697,0.358,0.358,0.358,0.794,0.358,0.358,0.358,0.358,0.358,0.358,0.358,0.794,0.376,0.358,0.358,0.376,0.794,0.358,0.358,0.672,0.358,0.358,0.358,0.358,0.358,0.358,0.358,0.358,0.784,0.358,0.358,0.358,0.358,0.358,0.358,0.358,0.358,0.794,0.358,0.358,0.358,0.358,0.358,0.358,0.358,0.358,0.358,0.358,0.776,0.358,0.358,0.672,0.358,0.358,0.358,0.358,0.358,0.358,0.358,0.358,0.358
698,698,0.952,0.952,0.952,0.952,0.952,0.952,0.952,0.952,0.952,0.952,0.952,0.952,0.952,0.952,0.952,0.952,0.275,0.952,0.952,0.524,0.952,0.952,0.952,0.952,0.952,0.275,0.952,0.275,0.952,0.952,0.952,0.952,0.952,0.952,0.275,0.275,0.952,0.952,0.275,0.952,0.952,0.952,0.275,0.952,0.275,0.952,0.275,0.952,0.275,0.952,0.275,0.275,0.952,0.952,0.952,0.952,0.275,0.275,0.275,0.952,0.952
699,699,0.949,0.949,0.949,0.949,0.816,0.816,0.949,0.949,0.949,0.949,0.949,0.507,0.790,0.816,0.816,0.790,0.949,0.949,0.949,0.672,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.783,0.949,0.949,0.802,0.949,0.949,0.949,0.949,0.949,0.783,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.672,0.949,0.949,0.783,0.949,0.949,0.949,0.949,0.949,0.949
700,700,0.354,0.354,0.354,0.354,0.318,0.281,0.354,0.354,0.214,0.354,0.354,0.031,0.091,0.354,0.354,0.080,0.354,0.354,0.065,0.044,0.031,0.354,0.354,0.043,0.354,0.354,0.354,0.354,0.044,0.354,0.354,0.354,0.354,0.354,0.354,0.354,0.354,0.043,0.354,0.354,0.354,0.354,0.354,0.354,0.354,0.354,0.039,0.091,0.354,0.354,0.354,0.354,0.354,0.044,0.354,0.354,0.354,0.354,0.354,0.354,0.354
701,701,0.919,0.919,0.919,0.919,0.919,0.919,0.343,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.229,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.071,0.071,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.071,0.919,0.071,0.919,0.919,0.919,0.919,0.919,0.919,0.919
702,702,0.239,0.239,0.154,0.239,0.602,0.539,0.148,0.239,0.239,0.154,0.239,0.239,0.239,0.239,0.239,0.239,0.239,0.239,0.239,0.432,0.239,0.075,0.075,0.137,0.239,0.239,0.174,0.239,0.602,0.075,0.075,0.239,0.239,0.239,0.239,0.239,0.239,0.239,0.239,0.239,0.239,0.239,0.154,0.239,0.075,0.154,0.137,0.239,0.075,0.075,0.239,0.539,0.239,0.239,0.239,0.239,0.239,0.239,0.239,0.239,0.239
703,703,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.078,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.158,0.918,0.078,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.078,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.078,0.918,0.918,0.078,0.918,0.918,0.918,0.078,0.918,0.918,0.918,0.918,0.918
704,704,0.401,0.401,0.181,0.401,0.566,0.607,0.200,0.401,0.401,0.181,0.401,0.401,0.543,0.401,0.401,0.543,0.401,0.401,0.401,0.448,0.401,0.401,0.080,0.080,0.401,0.401,0.194,0.401,0.602,0.168,0.080,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.080,0.181,0.080,0.181,0.168,0.150,0.401,0.181,0.080,0.080,0.529,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401
